GeneID	CAZy
PBMDCECB_168817	GH28
PBMDCECB_168962	GT2
PBMDCECB_168967	GH91
PBMDCECB_169035	GH20
PBMDCECB_169094	GT2
PBMDCECB_169118	GT8
PBMDCECB_169167	GH2
PBMDCECB_169170	GT2
PBMDCECB_169196	GT2
PBMDCECB_169197	GT2
PBMDCECB_169283	GH73-CBM50
PBMDCECB_169368	GT2
PBMDCECB_169387	GT2
PBMDCECB_169388	GT2
PBMDCECB_169464	GT2
PBMDCECB_169482	GH45
PBMDCECB_169517	GT2
PBMDCECB_169546	GT2
PBMDCECB_169547	GT2
PBMDCECB_169553	GH73
PBMDCECB_169620	GH13_9
PBMDCECB_169724	GH133
PBMDCECB_169727	GH98-CBM35
PBMDCECB_169760	GT4
PBMDCECB_169770	GT2
PBMDCECB_169809	GH53
PBMDCECB_169907	GH26-CBM72
PBMDCECB_169909	GH94
PBMDCECB_169925	GH3
PBMDCECB_169927	GT2
PBMDCECB_170061	GH105
PBMDCECB_170069	GH115
PBMDCECB_170082	GT4
PBMDCECB_170145	GH77
PBMDCECB_170176	GH108
PBMDCECB_170201	GH29
PBMDCECB_170277	GH95
PBMDCECB_170314	CBM72
PBMDCECB_170413	GT4
PBMDCECB_170464	GT35
PBMDCECB_170485	GT5
PBMDCECB_170662	CBM50
PBMDCECB_170685	GT2
PBMDCECB_170739	GH78
PBMDCECB_170801	GT4
PBMDCECB_170886	GH73
PBMDCECB_170979	GT2
PBMDCECB_171065	GT4
PBMDCECB_171066	GT11
PBMDCECB_171067	GT2
PBMDCECB_171125	GH88
PBMDCECB_171158	GH92
PBMDCECB_171254	GT2
PBMDCECB_171267	GT2
PBMDCECB_171268	GT8
PBMDCECB_171405	GT4
PBMDCECB_171451	GT4
PBMDCECB_171461	GH2
PBMDCECB_171487	GT2
PBMDCECB_171572	GH94
PBMDCECB_171585	GT4
PBMDCECB_171586	GT2
PBMDCECB_171667	GT4
PBMDCECB_171700	GH29
PBMDCECB_171710	GT35
PBMDCECB_171809	GH50
PBMDCECB_171929	GT2
PBMDCECB_171979	CBM32
PBMDCECB_172006	GT2
PBMDCECB_172086	GT2-GT4
PBMDCECB_172132	GT2
PBMDCECB_172289	GH3
PBMDCECB_172358	GT2
PBMDCECB_172360	GH2
PBMDCECB_172387	CBM4
PBMDCECB_172488	GH4
PBMDCECB_172532	GH3
PBMDCECB_172537	GH53
PBMDCECB_172563	GT4
PBMDCECB_172652	GH29
PBMDCECB_172678	GH97
PBMDCECB_172691	GH8
PBMDCECB_172737	GH23
PBMDCECB_172807	GH13_8
PBMDCECB_172831	GT4
PBMDCECB_172860	GH13_38
PBMDCECB_172867	GH28
PBMDCECB_172896	GT2
PBMDCECB_172897	GT2
PBMDCECB_172938	CBM13
PBMDCECB_172959	GH5
PBMDCECB_173006	GT2
PBMDCECB_173198	GH28-GH105
PBMDCECB_173248	GH32
PBMDCECB_173278	GT2
PBMDCECB_173303	GH2
PBMDCECB_173307	GT4
PBMDCECB_173350	GH13_20
PBMDCECB_173465	GH78
PBMDCECB_173572	GT14
PBMDCECB_173587	GT14
PBMDCECB_173602	GT2
PBMDCECB_173611	GH78
PBMDCECB_173662	GH2
PBMDCECB_173772	GT2
PBMDCECB_173780	GT4
PBMDCECB_173886	GT2
PBMDCECB_173913	GT5
PBMDCECB_173934	GH20
PBMDCECB_173959	GT2
PBMDCECB_173990	GT2
PBMDCECB_174001	GT4
PBMDCECB_174087	GT4
PBMDCECB_174145	GT26
PBMDCECB_174339	GH28
PBMDCECB_174394	GH78
PBMDCECB_174453	GH163
PBMDCECB_174495	CBM4
PBMDCECB_174541	GH16_3
PBMDCECB_174586	GH4
PBMDCECB_174673	PL12
PBMDCECB_174712	GT2
PBMDCECB_174716	GH78
PBMDCECB_174729	GH92
PBMDCECB_174808	GH43_2-CBM6
PBMDCECB_174980	GH55
PBMDCECB_175049	GH73
PBMDCECB_175064	CBM6
PBMDCECB_175105	GH43_10
PBMDCECB_175122	GH2
PBMDCECB_175143	GH25
PBMDCECB_175163	GT5
PBMDCECB_175247	GH94
PBMDCECB_175278	CBM34-GH13_39
PBMDCECB_175297	GT2
PBMDCECB_175319	GT2
PBMDCECB_175403	GT2
PBMDCECB_175422	GH73
PBMDCECB_175456	GT4
PBMDCECB_175457	GT4
PBMDCECB_175525	PL8
PBMDCECB_175575	GH23-CBM50
PBMDCECB_175583	GT51
PBMDCECB_175620	CBM32
PBMDCECB_175690	GT8
PBMDCECB_175725	GT26
PBMDCECB_175759	GH78
PBMDCECB_175875	GH32
PBMDCECB_175886	GH1
PBMDCECB_175967	GH25
PBMDCECB_176058	GT2
PBMDCECB_176059	GT2
PBMDCECB_176142	GH28
PBMDCECB_176153	GT2
PBMDCECB_176222	GT2
PBMDCECB_152282	GH1
PBMDCECB_153513	GT2
PBMDCECB_156660	GT2
PBMDCECB_158296	GT5
PBMDCECB_159809	CBM34-GH13_20
PBMDCECB_161491	CBM48-GH13_9
PBMDCECB_164097	GT26
PBMDCECB_165701	GT5
PBMDCECB_167362	GT28
PBMDCECB_168231	GT5
PBMDCECB_169360	GH92
PBMDCECB_169941	GH1
PBMDCECB_171637	CBM13-GH5_8
PBMDCECB_172733	GT2
PBMDCECB_151470	GT2
PBMDCECB_151485	GT2
PBMDCECB_151714	GH43_19
PBMDCECB_151751	GH31
PBMDCECB_152056	GT4
PBMDCECB_152110	GT2
PBMDCECB_152122	GH31
PBMDCECB_152437	GT2
PBMDCECB_152438	GT32
PBMDCECB_152515	GH13
PBMDCECB_152588	GH5_4
PBMDCECB_152629	GT2
PBMDCECB_153392	PL10
PBMDCECB_153465	GH13_5
PBMDCECB_153837	GT4
PBMDCECB_153902	GT4
PBMDCECB_153908	GH154
PBMDCECB_154033	GT51
PBMDCECB_154468	GT2
PBMDCECB_154590	GT4
PBMDCECB_154669	GT28
PBMDCECB_154977	GH43_19-GH43_34
PBMDCECB_155084	GH18
PBMDCECB_155256	GT4
PBMDCECB_155277	GH29
PBMDCECB_155572	GH36
PBMDCECB_155665	GT2
PBMDCECB_155922	GT19
PBMDCECB_156109	GH73
PBMDCECB_156142	CBM50-CBM50
PBMDCECB_156678	CBM34-GH13
PBMDCECB_156899	GH13
PBMDCECB_157446	GT4
PBMDCECB_157627	GT2
PBMDCECB_158604	GT2
PBMDCECB_158720	GT4
PBMDCECB_159157	GH1
PBMDCECB_159167	GT30
PBMDCECB_159311	GH13
PBMDCECB_160389	GH3
PBMDCECB_160937	GT4
PBMDCECB_161085	GT2
PBMDCECB_161438	GH1
PBMDCECB_161475	GT2
PBMDCECB_162128	GH1
PBMDCECB_162248	GH105
PBMDCECB_162321	GH43_29-CBM6
PBMDCECB_162400	GT2
PBMDCECB_162660	GH33
PBMDCECB_163323	GH77
PBMDCECB_163411	GT2
PBMDCECB_163722	GT2
PBMDCECB_163913	GH25
PBMDCECB_163992	GT4
PBMDCECB_164289	GT2
PBMDCECB_164692	GT2
PBMDCECB_165132	GT4
PBMDCECB_165203	GT2
PBMDCECB_165901	GT4
PBMDCECB_165950	GH43_35
PBMDCECB_165999	GT2
PBMDCECB_166621	GT4
PBMDCECB_166805	GT4
PBMDCECB_166936	GT19
PBMDCECB_167173	CBM50
PBMDCECB_167465	GH42
PBMDCECB_167471	GH13
PBMDCECB_168275	GH51
PBMDCECB_168711	GT2
PBMDCECB_169739	CBM50-CBM50
PBMDCECB_170128	GT2
PBMDCECB_170204	GH33
PBMDCECB_170385	GT4
PBMDCECB_171036	GH51
PBMDCECB_171406	GT4
PBMDCECB_171540	GT2
PBMDCECB_172121	GT2
PBMDCECB_172664	GT4
PBMDCECB_172905	GH13_14
PBMDCECB_172920	GT4
PBMDCECB_173505	GT2
PBMDCECB_173634	GH29
PBMDCECB_173636	GT4
PBMDCECB_173773	GH23-CBM50
PBMDCECB_173798	GH43_29-CBM6
PBMDCECB_174086	GT26
PBMDCECB_174625	GT2
PBMDCECB_174768	GT28
PBMDCECB_174939	GT4
PBMDCECB_175488	GT3
PBMDCECB_00189	GT2
PBMDCECB_00283	GT35
PBMDCECB_00284	GH57
PBMDCECB_00290	GT1
PBMDCECB_00296	GT30
PBMDCECB_00315	GH36
PBMDCECB_00574	GT2-GT2
PBMDCECB_00578	GT2
PBMDCECB_00717	GT28
PBMDCECB_00838	GT2
PBMDCECB_00856	GH43_29-CBM6
PBMDCECB_00869	GT51
PBMDCECB_00880	GH2
PBMDCECB_00918	GH95
PBMDCECB_00919	GH2
PBMDCECB_01047	GT4
PBMDCECB_01495	GH23
PBMDCECB_01935	GT2
PBMDCECB_01945	GT2
PBMDCECB_01946	GT4
PBMDCECB_01987	GH10
PBMDCECB_01988	GH43_1
PBMDCECB_01990	GH67
PBMDCECB_01998	GT2
PBMDCECB_02000	GT8
PBMDCECB_02001	GT32
PBMDCECB_02003	GT2
PBMDCECB_02007	GT2
PBMDCECB_02009	GT2
PBMDCECB_02056	GH23
PBMDCECB_02330	GH112
PBMDCECB_02363	GT2
PBMDCECB_02367	GT4
PBMDCECB_02554	GH166
PBMDCECB_02952	GT2
PBMDCECB_02968	PL1
PBMDCECB_02969	CBM72
PBMDCECB_03071	GT2
PBMDCECB_03201	GH25
PBMDCECB_03203	GH73
PBMDCECB_03303	GT2
PBMDCECB_03306	GT9
PBMDCECB_03316	GH26
PBMDCECB_03405	CBM48-GH13_9
PBMDCECB_03431	CBM34-GH13_20
PBMDCECB_03439	GT4
PBMDCECB_03447	GH26
PBMDCECB_03485	GH23-CBM50
PBMDCECB_03876	PL1
PBMDCECB_03886	GT2
PBMDCECB_03913	GT4
PBMDCECB_03914	CBM48
PBMDCECB_04028	GT4-GT4
PBMDCECB_04030	GT4
PBMDCECB_04031	GT2
PBMDCECB_04124	GH5_4
PBMDCECB_04137	GH94
PBMDCECB_04179	GH10
PBMDCECB_04180	GH43_1
PBMDCECB_04181	GH2
PBMDCECB_04286	GH3
PBMDCECB_04518	GH9
PBMDCECB_04520	CBM4-GH9
PBMDCECB_04534	GH43_4
PBMDCECB_04540	GH51
PBMDCECB_04696	GH31
PBMDCECB_04699	GT35
PBMDCECB_04920	GH23
PBMDCECB_05123	GH53-CBM72
PBMDCECB_05146	PL11-CBM72
PBMDCECB_05155	GH97
PBMDCECB_05168	GH31
PBMDCECB_05170	GH8
PBMDCECB_05307	GT83
PBMDCECB_05382	GT4
PBMDCECB_05397	GH73-CBM50
PBMDCECB_05408	GH10
PBMDCECB_05439	GH28
PBMDCECB_05455	CBM50-CBM50-CBM50-CBM50-CBM50
PBMDCECB_05512	GT28
PBMDCECB_05521	GT9
PBMDCECB_05536	GH51
PBMDCECB_05537	GH51
PBMDCECB_06033	GH28
PBMDCECB_06042	GH88
PBMDCECB_06043	PL12
PBMDCECB_06094	GH2
PBMDCECB_06110	GH1
PBMDCECB_06134	CBM66-GH32-CBM66
PBMDCECB_06500	CBM5-CBM5-GH18-CBM5-CBM5
PBMDCECB_06634	GH13_38
PBMDCECB_06692	GT28
PBMDCECB_06844	GH23
PBMDCECB_06937	GH25
PBMDCECB_07106	GH3
PBMDCECB_07108	GT2
PBMDCECB_07110	GT111
PBMDCECB_07111	GT2
PBMDCECB_07112	GT4
PBMDCECB_07119	GT4
PBMDCECB_07123	GT2
PBMDCECB_07137	GT2
PBMDCECB_07158	GH18
PBMDCECB_07192	GH43_29-CBM6-CBM48
PBMDCECB_07193	CBM48
PBMDCECB_07270	GH2
PBMDCECB_07462	GT30
PBMDCECB_07471	GT51
PBMDCECB_07646	GH20
PBMDCECB_07793	GH23
PBMDCECB_07799	GH3
PBMDCECB_07800	GH3
PBMDCECB_07844	GH3
PBMDCECB_07876	GH28
PBMDCECB_07891	CBM50
PBMDCECB_07898	GH35
PBMDCECB_08058	GH32
PBMDCECB_08059	GH32
PBMDCECB_08112	GH3
PBMDCECB_08119	GH29
PBMDCECB_08125	GH146
PBMDCECB_08201	GT2
PBMDCECB_08202	GT4
PBMDCECB_08436	PL29
PBMDCECB_08543	GT35
PBMDCECB_08571	GT4
PBMDCECB_08613	GH123
PBMDCECB_08614	GH20
PBMDCECB_09121	GH33
PBMDCECB_09141	GH3
PBMDCECB_09194	GT30
PBMDCECB_09331	GH3
PBMDCECB_09333	GH2-CBM6
PBMDCECB_09334	GH115
PBMDCECB_09381	GT4
PBMDCECB_09382	GT2
PBMDCECB_09383	GT2
PBMDCECB_09384	GT4
PBMDCECB_09395	GH1
PBMDCECB_09421	GT2-GT2
PBMDCECB_09446	GT2
PBMDCECB_09505	GH53
PBMDCECB_09513	GH10-CBM72
PBMDCECB_09514	GH43_12
PBMDCECB_09523	GT4
PBMDCECB_09529	GT2
PBMDCECB_09567	GH23
PBMDCECB_09603	GT2-GT2
PBMDCECB_09797	GH110
PBMDCECB_09821	GT51
PBMDCECB_09952	GH43_29
PBMDCECB_09959	GH29
PBMDCECB_09997	GT9
PBMDCECB_09998	GT9
PBMDCECB_10078	GT30
PBMDCECB_10097	GH39
PBMDCECB_10231	GT51
PBMDCECB_10490	GH3
PBMDCECB_10491	GT2
PBMDCECB_10526	GH3
PBMDCECB_10665	GH115
PBMDCECB_10676	GH3
PBMDCECB_10796	GH67
PBMDCECB_10797	GH43_1
PBMDCECB_10798	GH10
PBMDCECB_10807	GH32
PBMDCECB_10811	GH78
PBMDCECB_10813	GH2-CBM32
PBMDCECB_10814	GH141
PBMDCECB_10883	GH129
PBMDCECB_10925	GH73
PBMDCECB_11001	GH32
PBMDCECB_11007	GT2
PBMDCECB_11011	GT2-GT2
PBMDCECB_11014	GT2
PBMDCECB_11015	GT2-GT2
PBMDCECB_11021	GT2
PBMDCECB_11042	GT5
PBMDCECB_11043	CBM34-GH13_39-GH77
PBMDCECB_11056	GT2
PBMDCECB_11063	GH31
PBMDCECB_11150	GT4
PBMDCECB_11151	GT2
PBMDCECB_11163	GH30_5
PBMDCECB_11266	GH20
PBMDCECB_11423	GT2
PBMDCECB_11510	GH97
PBMDCECB_11511	GH43_16-CBM6
PBMDCECB_11514	GH51
PBMDCECB_11611	GH28-CBM32
PBMDCECB_11617	GH65
PBMDCECB_11619	GH28
PBMDCECB_11633	GT51
PBMDCECB_11734	GH102
PBMDCECB_11872	GT2
PBMDCECB_11875	GT2
PBMDCECB_12073	GT4
PBMDCECB_12074	GH57
PBMDCECB_12083	GH25
PBMDCECB_12201	GH3
PBMDCECB_12582	GH13_31
PBMDCECB_12596	GH33
PBMDCECB_12599	GH33
PBMDCECB_12602	GH33
PBMDCECB_12606	GT4
PBMDCECB_12676	GH123
PBMDCECB_12807	GH18
PBMDCECB_12819	GH3
PBMDCECB_12854	GH105
PBMDCECB_12993	GH3
PBMDCECB_13003	GH32
PBMDCECB_13026	GH127
PBMDCECB_13035	GH130
PBMDCECB_13084	GH77
PBMDCECB_13372	GH105
PBMDCECB_13421	GH3
PBMDCECB_13422	GH3
PBMDCECB_13729	GH77
PBMDCECB_13757	GH28
PBMDCECB_13781	GT2
PBMDCECB_13800	GH16_3-CBM4-CBM4-CBM4-CBM4
PBMDCECB_13914	GH2
PBMDCECB_13925	GH3
PBMDCECB_14017	GH13_36
PBMDCECB_14144	GT4
PBMDCECB_14220	GT2
PBMDCECB_14365	GH3
PBMDCECB_14369	GH79
PBMDCECB_14372	GH95
PBMDCECB_14422	GH92
PBMDCECB_14438	CBM48-GH13_14
PBMDCECB_14558	GH84
PBMDCECB_14559	GH84
PBMDCECB_14597	GH120
PBMDCECB_14616	GT2
PBMDCECB_14743	CBM34-GH13_39-GH77
PBMDCECB_14744	GT5
PBMDCECB_14748	CBM48-GH13_9
PBMDCECB_14817	GH24
PBMDCECB_14893	GH3
PBMDCECB_14926	GH2
PBMDCECB_14987	CBM4-GH148
PBMDCECB_15035	CBM32
PBMDCECB_15147	GH31
PBMDCECB_15173	GT51
PBMDCECB_15236	GH3
PBMDCECB_15238	GH3
PBMDCECB_15239	GH3
PBMDCECB_15241	GH3
PBMDCECB_15243	GH3
PBMDCECB_15244	GH2
PBMDCECB_15245	GH3
PBMDCECB_15248	GH3
PBMDCECB_15255	GT2
PBMDCECB_15370	GT51
PBMDCECB_15526	GH39
PBMDCECB_15614	GT2
PBMDCECB_15683	CBM35
PBMDCECB_15689	GH31
PBMDCECB_15695	CBM4-CBM4-GH10
PBMDCECB_15704	GH23-CBM50
PBMDCECB_15918	GH95
PBMDCECB_16034	GH78
PBMDCECB_16045	GH73
PBMDCECB_16251	GH77
PBMDCECB_16254	GH73
PBMDCECB_16317	GH77
PBMDCECB_16390	GH13_11
PBMDCECB_16462	GH3
PBMDCECB_16537	GH51
PBMDCECB_16538	GH51
PBMDCECB_16733	GH18
PBMDCECB_16739	GT19
PBMDCECB_16746	GH23-CBM50-CBM50-CBM50-CBM50-CBM50
PBMDCECB_16835	GH141
PBMDCECB_16836	GH31
PBMDCECB_16839	PL1
PBMDCECB_16847	PL1-CBM72
PBMDCECB_16850	GH10-CBM6
PBMDCECB_16950	CBM72
PBMDCECB_16954	GH2-CBM32
PBMDCECB_16970	GH2
PBMDCECB_16973	GH3
PBMDCECB_16990	GH3
PBMDCECB_16991	GH3
PBMDCECB_17121	GH73
PBMDCECB_17147	GT28
PBMDCECB_17206	GH3
PBMDCECB_17214	CBM48-GH13_11
PBMDCECB_17258	GH77
PBMDCECB_17422	GT5
PBMDCECB_17756	GH26
PBMDCECB_17764	GH43_29-CBM6
PBMDCECB_17821	GH3
PBMDCECB_17866	GT4
PBMDCECB_17964	GT4
PBMDCECB_17966	GT4
PBMDCECB_17968	GT4
PBMDCECB_17979	GT4
PBMDCECB_17980	GT2
PBMDCECB_18065	GH23
PBMDCECB_18110	GH3
PBMDCECB_18131	GH29
PBMDCECB_18320	GH25
PBMDCECB_18345	GT4
PBMDCECB_18346	GT4
PBMDCECB_18354	GT4
PBMDCECB_18415	CBM67-GH78
PBMDCECB_18470	GH42
PBMDCECB_18533	GH2
PBMDCECB_18558	GH29
PBMDCECB_18559	GH43
PBMDCECB_18664	GH16
PBMDCECB_18667	GH9
PBMDCECB_18689	GH2
PBMDCECB_18806	GT2
PBMDCECB_18808	GT4
PBMDCECB_18815	GT4
PBMDCECB_18816	GT2
PBMDCECB_18820	GT4-GT4
PBMDCECB_19153	GH88
PBMDCECB_19271	GH18
PBMDCECB_19276	CBM30
PBMDCECB_19277	GH5
PBMDCECB_19418	PL35
PBMDCECB_19420	GH146
PBMDCECB_19422	GH43_10
PBMDCECB_19482	GH125
PBMDCECB_19543	GH32
PBMDCECB_19544	GH3
PBMDCECB_19634	GT2
PBMDCECB_19644	GT2
PBMDCECB_19959	GT4
PBMDCECB_19961	GH43_17
PBMDCECB_20057	GT4
PBMDCECB_20069	GH109
PBMDCECB_20091	GH77
PBMDCECB_20106	GH31
PBMDCECB_20137	GT83
PBMDCECB_20173	GH20
PBMDCECB_20177	GH2
PBMDCECB_20191	GH78
PBMDCECB_20206	GH8
PBMDCECB_20302	CBM72
PBMDCECB_20303	GH3-CBM72
PBMDCECB_20313	GH43_35
PBMDCECB_20332	GT2
PBMDCECB_20360	GH42
PBMDCECB_20361	GT2-GT4
PBMDCECB_20388	GH51
PBMDCECB_20409	GH1
PBMDCECB_20475	GH3
PBMDCECB_20476	GH3
PBMDCECB_20543	GT4
PBMDCECB_20630	CBM13-CBM72
PBMDCECB_20631	CBM72
PBMDCECB_20632	GH128
PBMDCECB_20638	GH23
PBMDCECB_20661	GH38
PBMDCECB_20667	GH125
PBMDCECB_20670	GH1
PBMDCECB_20817	GH77
PBMDCECB_20818	GH77
PBMDCECB_20891	GH20
PBMDCECB_20930	GT26
PBMDCECB_20939	GT51
PBMDCECB_20941	GH130
PBMDCECB_21194	GH78
PBMDCECB_21253	GH92
PBMDCECB_21262	GT2
PBMDCECB_21309	GH13_8
PBMDCECB_21314	GH133
PBMDCECB_21315	GT4
PBMDCECB_21316	GH57
PBMDCECB_21408	GH13_36-CBM58-GH13_36
PBMDCECB_21487	GT4
PBMDCECB_21489	GT4
PBMDCECB_21490	GT2
PBMDCECB_21492	GT4
PBMDCECB_21513	GH13_38
PBMDCECB_21519	GH127
PBMDCECB_21560	CBM62
PBMDCECB_21844	GH43_10
PBMDCECB_21905	GH125
PBMDCECB_21906	GH31
PBMDCECB_21959	GT83
PBMDCECB_22020	GT2
PBMDCECB_22048	CBM50
PBMDCECB_22111	GT5
PBMDCECB_22133	CBM34-GH13_20
PBMDCECB_22173	GH92
PBMDCECB_22175	GH92
PBMDCECB_22195	GT28
PBMDCECB_22259	GT51
PBMDCECB_22270	CBM34-GH13
PBMDCECB_22441	GT4
PBMDCECB_22446	GT2
PBMDCECB_22490	GH51
PBMDCECB_22497	GH43_26
PBMDCECB_22556	GH57
PBMDCECB_22619	GT4
PBMDCECB_22838	GT30
PBMDCECB_22847	GH13_20
PBMDCECB_22865	GT5
PBMDCECB_22882	GT2
PBMDCECB_22891	GH2
PBMDCECB_22894	GH35
PBMDCECB_22904	GH77
PBMDCECB_22932	GH43_24
PBMDCECB_22934	GH2-GH92
PBMDCECB_22935	GH36
PBMDCECB_23180	GH95
PBMDCECB_23248	GH10
PBMDCECB_23252	GH130
PBMDCECB_23267	GT35
PBMDCECB_23341	GT2
PBMDCECB_23405	GH25
PBMDCECB_23564	GT2
PBMDCECB_23571	GT2
PBMDCECB_23572	GT4
PBMDCECB_23628	GH43_31
PBMDCECB_23632	GH2
PBMDCECB_23668	GT5
PBMDCECB_23692	GH2
PBMDCECB_23809	GH36
PBMDCECB_23824	GH43_33
PBMDCECB_23842	GH2
PBMDCECB_23867	GT4
PBMDCECB_23905	GH92
PBMDCECB_23976	CBM50-CBM50
PBMDCECB_24080	GH3
PBMDCECB_24109	CBM48-GH13_8
PBMDCECB_24110	GT5
PBMDCECB_24365	GH3
PBMDCECB_24429	CBM48-GH13_9
PBMDCECB_24513	GT2
PBMDCECB_24558	GT4
PBMDCECB_24561	GT4
PBMDCECB_24572	GH95
PBMDCECB_24624	GT51
PBMDCECB_24679	GH73-CBM50
PBMDCECB_24692	CBM50-CBM50
PBMDCECB_24696	GH25
PBMDCECB_24721	GT4
PBMDCECB_24722	GT2
PBMDCECB_24781	GT4
PBMDCECB_24829	GH115
PBMDCECB_24831	GH43_19-GH43_34
PBMDCECB_24832	PL11-CBM72
PBMDCECB_24946	GH123
PBMDCECB_24958	GH13_9
PBMDCECB_25030	GH23
PBMDCECB_25078	GH3
PBMDCECB_25123	GH18
PBMDCECB_25128	CBM30
PBMDCECB_25129	GH5
PBMDCECB_25159	GT2
PBMDCECB_25160	GT4
PBMDCECB_25165	GT2
PBMDCECB_25169	GH13_38
PBMDCECB_25200	GT2
PBMDCECB_25201	GT2
PBMDCECB_00670	GT51
PBMDCECB_00805	GT19
PBMDCECB_00807	GT30
PBMDCECB_01045	GT2
PBMDCECB_01050	GT2
PBMDCECB_01052	GT2
PBMDCECB_01053	GT8
PBMDCECB_01188	GT4
PBMDCECB_01195	GT9
PBMDCECB_01214	GT104
PBMDCECB_01396	GT51
PBMDCECB_01725	GH4
PBMDCECB_02045	GH25
PBMDCECB_02438	GT2
PBMDCECB_02440	GT4
PBMDCECB_02443	GT2
PBMDCECB_02444	GT2
PBMDCECB_02551	GT4
PBMDCECB_02707	GT9
PBMDCECB_02782	GH73
PBMDCECB_02987	GT30
PBMDCECB_03056	GH25
PBMDCECB_03063	GT51
PBMDCECB_03580	GT5
PBMDCECB_03661	GT83
PBMDCECB_03808	GH1
PBMDCECB_04384	GT28
PBMDCECB_04498	GT2
PBMDCECB_04582	GH73
PBMDCECB_04821	GT51
PBMDCECB_04830	GT26
PBMDCECB_04834	GT2
PBMDCECB_04909	GT26
PBMDCECB_04912	GT2
PBMDCECB_05041	CBM50-CBM50
PBMDCECB_05332	GH18
PBMDCECB_05522	GT9
PBMDCECB_05678	GH20
PBMDCECB_05803	GH23-CBM50
PBMDCECB_05809	GT19
PBMDCECB_05819	GH105
PBMDCECB_05823	GH109
PBMDCECB_05994	GT51
PBMDCECB_06143	GH1
PBMDCECB_06638	GH13_8
PBMDCECB_07464	GT19
PBMDCECB_07534	GH23
PBMDCECB_07634	GH2
PBMDCECB_07635	GH63
PBMDCECB_07638	GH2
PBMDCECB_07759	GH95
PBMDCECB_07764	GH31
PBMDCECB_08257	GH24
PBMDCECB_08358	GH104
PBMDCECB_08359	GH24
PBMDCECB_08402	PL37
PBMDCECB_08408	GH88
PBMDCECB_08409	PL12
PBMDCECB_08415	PL15
PBMDCECB_08539	GT5
PBMDCECB_08542	CBM48-GH13_9
PBMDCECB_08682	CBM50
PBMDCECB_08709	GH23
PBMDCECB_08720	GT19
PBMDCECB_09263	GH13_11
PBMDCECB_09867	GH24
PBMDCECB_09948	GH43_7-CBM13
PBMDCECB_09950	CBM48
PBMDCECB_10073	CBM48-GH13_11
PBMDCECB_10654	GH43_1
PBMDCECB_10655	GH67
PBMDCECB_10661	GH43_10
PBMDCECB_10662	CBM48
PBMDCECB_10663	GH43_2-CBM6-GH8
PBMDCECB_10664	GH3
PBMDCECB_10668	GH10
PBMDCECB_10669	GH5_21
PBMDCECB_10670	GH10-CBM4
PBMDCECB_11040	GT35
PBMDCECB_11041	CBM48-GH13_9
PBMDCECB_11379	GT51
PBMDCECB_12022	GH43_29
PBMDCECB_12023	GH51
PBMDCECB_12024	GH43_4
PBMDCECB_12032	GH43_4
PBMDCECB_12039	GH51
PBMDCECB_12375	GH25
PBMDCECB_12473	GT83
PBMDCECB_12542	GT9
PBMDCECB_12550	GT19
PBMDCECB_12880	GT51
PBMDCECB_12950	GH33
PBMDCECB_12955	GH33
PBMDCECB_13004	GH13_18
PBMDCECB_13094	GT35
PBMDCECB_13471	GT2
PBMDCECB_13472	GT9
PBMDCECB_13473	GT9
PBMDCECB_13475	GT9
PBMDCECB_13489	GT28
PBMDCECB_13865	GT28
PBMDCECB_13886	GH2
PBMDCECB_13887	GH20
PBMDCECB_13949	GT51
PBMDCECB_14418	GH125
PBMDCECB_14419	GH63
PBMDCECB_14555	GT35
PBMDCECB_14718	GH18
PBMDCECB_15331	GH94
PBMDCECB_15332	GH2
PBMDCECB_15335	GH5_7
PBMDCECB_15520	GT2
PBMDCECB_15651	GH73
PBMDCECB_15658	GT2
PBMDCECB_16007	GT30
PBMDCECB_16009	GT19
PBMDCECB_16539	GH43_26
PBMDCECB_16563	GH43_12
PBMDCECB_16791	GT3
PBMDCECB_16792	GT35
PBMDCECB_16804	GT2
PBMDCECB_16824	GH73
PBMDCECB_17600	CBM48-GH13_9
PBMDCECB_17732	GH73
PBMDCECB_18387	GT28
PBMDCECB_18522	GH28
PBMDCECB_18525	GH95
PBMDCECB_18734	GT2
PBMDCECB_18741	GH23
PBMDCECB_18925	CBM50
PBMDCECB_19025	GT2
PBMDCECB_19082	GH4
PBMDCECB_19279	GT2
PBMDCECB_19426	GT5
PBMDCECB_19464	GH23
PBMDCECB_19893	GT4
PBMDCECB_19894	GT4
PBMDCECB_20046	GH20
PBMDCECB_20047	GH2
PBMDCECB_20139	GT2
PBMDCECB_20366	GT28
PBMDCECB_20500	GH3
PBMDCECB_20635	GH25
PBMDCECB_20812	GT5
PBMDCECB_20815	CBM48-GH13_9
PBMDCECB_20816	GT35
PBMDCECB_21013	GH18
PBMDCECB_21034	GH84
PBMDCECB_21170	GH92
PBMDCECB_21179	GT5
PBMDCECB_21182	GT4
PBMDCECB_21183	GH133
PBMDCECB_21603	GT2
PBMDCECB_21610	CBM20-CBM20-GH77
PBMDCECB_22056	GT2
PBMDCECB_22647	GH36
PBMDCECB_22846	GH77
PBMDCECB_23233	GH23
PBMDCECB_23515	CBM34-GH13_39-GH77
PBMDCECB_23516	GT5
PBMDCECB_23517	CBM48-GH13_9
PBMDCECB_23518	GT35
PBMDCECB_23626	GH43_3
